payment_id,project_id,payment_date,amount,payment_type,agency,data_source
PAY-0861-3,MPLADS-SYN-0861,2026-01-23,221314,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0861-4,MPLADS-SYN-0861,2026-03-01,105907,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0861-5,MPLADS-SYN-0861,2026-02-12,456884,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0862-1,MPLADS-SYN-0862,2026-06-28,380539,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0862-2,MPLADS-SYN-0862,2026-07-02,973699,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0863-1,MPLADS-SYN-0863,2026-09-05,106131,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0863-2,MPLADS-SYN-0863,2026-03-16,50956,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0863-3,MPLADS-SYN-0863,2026-05-08,37877,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0863-4,MPLADS-SYN-0863,2026-04-29,17660,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0863-5,MPLADS-SYN-0863,2026-05-12,48197,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0864-1,MPLADS-SYN-0864,2026-03-19,201523,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0864-2,MPLADS-SYN-0864,2026-03-31,239575,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0864-3,MPLADS-SYN-0864,2026-04-20,105563,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0864-4,MPLADS-SYN-0864,2026-07-25,388854,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0865-1,MPLADS-SYN-0865,2026-09-29,492605,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0865-2,MPLADS-SYN-0865,2026-09-20,441471,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0865-3,MPLADS-SYN-0865,2026-10-22,1037377,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0866-1,MPLADS-SYN-0866,2026-03-20,237172,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0866-2,MPLADS-SYN-0866,2026-06-11,280750,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0866-3,MPLADS-SYN-0866,2026-03-03,327910,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0866-4,MPLADS-SYN-0866,2026-06-25,488289,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0867-1,MPLADS-SYN-0867,2026-02-14,398382,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0867-2,MPLADS-SYN-0867,2026-03-24,133278,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0867-3,MPLADS-SYN-0867,2026-02-03,149123,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0867-4,MPLADS-SYN-0867,2026-04-06,562882,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0868-1,MPLADS-SYN-0868,2026-09-07,139043,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0868-2,MPLADS-SYN-0868,2026-11-09,160541,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0868-3,MPLADS-SYN-0868,2027-02-10,81992,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0868-4,MPLADS-SYN-0868,2026-10-27,173229,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0869-1,MPLADS-SYN-0869,2027-02-03,350633,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0869-2,MPLADS-SYN-0869,2026-08-09,125436,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0869-3,MPLADS-SYN-0869,2026-11-06,241249,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0869-4,MPLADS-SYN-0869,2026-12-03,345695,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0870-1,MPLADS-SYN-0870,2026-06-02,205369,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0870-2,MPLADS-SYN-0870,2026-06-19,145725,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0870-3,MPLADS-SYN-0870,2026-08-30,304335,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0871-1,MPLADS-SYN-0871,2026-04-03,202722,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0871-2,MPLADS-SYN-0871,2026-03-27,121552,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0871-3,MPLADS-SYN-0871,2026-03-26,248928,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0872-1,MPLADS-SYN-0872,2026-05-21,195513,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0872-2,MPLADS-SYN-0872,2026-01-29,57442,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0872-3,MPLADS-SYN-0872,2026-03-24,254545,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0873-1,MPLADS-SYN-0873,2026-10-27,54175,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0873-2,MPLADS-SYN-0873,2026-06-06,66611,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0873-3,MPLADS-SYN-0873,2026-06-18,145584,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0874-1,MPLADS-SYN-0874,2026-03-27,160420,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0874-2,MPLADS-SYN-0874,2026-05-08,51055,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0874-3,MPLADS-SYN-0874,2026-05-30,156525,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0875-1,MPLADS-SYN-0875,2026-02-20,154261,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0875-2,MPLADS-SYN-0875,2026-03-18,117179,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0875-3,MPLADS-SYN-0875,2026-01-28,90501,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0875-4,MPLADS-SYN-0875,2026-04-24,57600,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0875-5,MPLADS-SYN-0875,2026-01-25,123682,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0876-1,MPLADS-SYN-0876,2026-10-20,56393,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0876-2,MPLADS-SYN-0876,2027-01-14,146351,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0877-1,MPLADS-SYN-0877,2026-08-08,724255,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0877-2,MPLADS-SYN-0877,2027-01-03,497336,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0877-3,MPLADS-SYN-0877,2026-08-19,353331,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0877-4,MPLADS-SYN-0877,2026-09-27,739678,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0878-1,MPLADS-SYN-0878,2026-04-07,110283,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0878-2,MPLADS-SYN-0878,2026-03-31,79472,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0878-3,MPLADS-SYN-0878,2026-04-04,80228,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0878-4,MPLADS-SYN-0878,2026-08-02,116117,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0879-1,MPLADS-SYN-0879,2026-07-29,360063,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0879-2,MPLADS-SYN-0879,2026-04-14,429733,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0879-3,MPLADS-SYN-0879,2026-07-16,675493,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0880-1,MPLADS-SYN-0880,2026-08-02,128528,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0880-2,MPLADS-SYN-0880,2026-08-03,136323,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0880-3,MPLADS-SYN-0880,2026-06-06,153085,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0880-4,MPLADS-SYN-0880,2026-08-13,214849,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0881-1,MPLADS-SYN-0881,2026-04-18,170272,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0881-2,MPLADS-SYN-0881,2026-02-22,199705,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0881-3,MPLADS-SYN-0881,2026-02-28,93086,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0881-4,MPLADS-SYN-0881,2026-03-19,182960,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0882-1,MPLADS-SYN-0882,2026-08-12,344103,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0882-2,MPLADS-SYN-0882,2026-10-17,540297,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0883-1,MPLADS-SYN-0883,2026-10-03,289456,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0883-2,MPLADS-SYN-0883,2026-07-05,809944,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0884-1,MPLADS-SYN-0884,2026-01-28,206305,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0884-2,MPLADS-SYN-0884,2026-03-05,66793,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0884-3,MPLADS-SYN-0884,2026-02-16,330732,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0885-1,MPLADS-SYN-0885,2026-03-06,93577,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0885-2,MPLADS-SYN-0885,2026-04-01,69929,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0885-3,MPLADS-SYN-0885,2026-04-03,18847,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0885-4,MPLADS-SYN-0885,2026-03-01,69226,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0886-1,MPLADS-SYN-0886,2026-05-21,247993,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0886-2,MPLADS-SYN-0886,2026-05-30,179130,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0886-3,MPLADS-SYN-0886,2026-06-11,80141,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0886-4,MPLADS-SYN-0886,2026-06-16,35910,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0886-5,MPLADS-SYN-0886,2026-03-04,195580,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0887-1,MPLADS-SYN-0887,2026-07-11,30217,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0887-2,MPLADS-SYN-0887,2026-06-19,66928,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0887-3,MPLADS-SYN-0887,2026-05-15,25901,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0887-4,MPLADS-SYN-0887,2026-05-22,64154,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0888-1,MPLADS-SYN-0888,2026-03-30,211788,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0888-2,MPLADS-SYN-0888,2026-07-05,349982,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0888-3,MPLADS-SYN-0888,2026-06-29,189638,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0888-4,MPLADS-SYN-0888,2026-07-28,560673,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0889-1,MPLADS-SYN-0889,2026-08-11,643080,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0889-2,MPLADS-SYN-0889,2026-10-04,278729,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0889-3,MPLADS-SYN-0889,2026-08-20,129316,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0889-4,MPLADS-SYN-0889,2026-10-24,496441,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0890-1,MPLADS-SYN-0890,2026-09-10,485394,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0890-2,MPLADS-SYN-0890,2026-10-07,838496,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0890-3,MPLADS-SYN-0890,2026-07-16,1431708,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0891-1,MPLADS-SYN-0891,2026-11-26,225929,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0891-2,MPLADS-SYN-0891,2026-09-04,104775,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0891-3,MPLADS-SYN-0891,2026-10-11,370374,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0892-1,MPLADS-SYN-0892,2026-08-04,357386,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0892-2,MPLADS-SYN-0892,2026-09-10,173687,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0892-3,MPLADS-SYN-0892,2026-08-03,433720,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0893-1,MPLADS-SYN-0893,2026-09-10,340808,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0893-2,MPLADS-SYN-0893,2027-01-09,179394,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0893-3,MPLADS-SYN-0893,2026-11-23,89278,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0893-4,MPLADS-SYN-0893,2026-07-15,59255,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0893-5,MPLADS-SYN-0893,2026-08-09,313298,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0894-1,MPLADS-SYN-0894,2027-02-22,158422,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0894-2,MPLADS-SYN-0894,2027-02-16,789142,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0895-1,MPLADS-SYN-0895,2026-09-16,748777,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0895-2,MPLADS-SYN-0895,2026-08-09,755375,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0895-3,MPLADS-SYN-0895,2026-08-19,281654,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0895-4,MPLADS-SYN-0895,2026-09-07,187037,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0895-5,MPLADS-SYN-0895,2026-08-02,548585,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0896-1,MPLADS-SYN-0896,2026-06-27,187684,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0896-2,MPLADS-SYN-0896,2026-07-09,65350,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0896-3,MPLADS-SYN-0896,2026-05-09,31339,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0896-4,MPLADS-SYN-0896,2026-05-11,152781,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0897-1,MPLADS-SYN-0897,2026-10-02,249818,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0897-2,MPLADS-SYN-0897,2026-08-30,653400,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0898-1,MPLADS-SYN-0898,2026-10-21,545743,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0898-2,MPLADS-SYN-0898,2026-09-30,433962,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0898-3,MPLADS-SYN-0898,2026-11-28,325654,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0898-4,MPLADS-SYN-0898,2026-08-03,531544,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0899-1,MPLADS-SYN-0899,2026-07-20,62979,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0899-2,MPLADS-SYN-0899,2026-08-09,113921,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0900-1,MPLADS-SYN-0900,2026-09-06,501975,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0900-2,MPLADS-SYN-0900,2026-07-31,448130,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0900-3,MPLADS-SYN-0900,2026-09-17,165173,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0900-4,MPLADS-SYN-0900,2026-09-12,132774,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0900-5,MPLADS-SYN-0900,2026-09-13,257875,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0901-1,MPLADS-SYN-0901,2026-09-06,54540,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0901-2,MPLADS-SYN-0901,2026-10-26,13867,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0901-3,MPLADS-SYN-0901,2026-10-30,60593,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0902-1,MPLADS-SYN-0902,2026-10-17,1008064,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0902-2,MPLADS-SYN-0902,2026-08-28,344225,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0902-3,MPLADS-SYN-0902,2026-12-07,1016466,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0903-1,MPLADS-SYN-0903,2026-10-25,159231,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0903-2,MPLADS-SYN-0903,2026-08-09,53121,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0903-3,MPLADS-SYN-0903,2026-08-31,126431,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0903-4,MPLADS-SYN-0903,2026-11-22,54867,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0903-5,MPLADS-SYN-0903,2026-07-22,119218,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0904-1,MPLADS-SYN-0904,2026-08-30,301722,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0904-2,MPLADS-SYN-0904,2027-01-10,137869,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0904-3,MPLADS-SYN-0904,2027-01-09,473858,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0905-1,MPLADS-SYN-0905,2026-02-23,182991,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0905-2,MPLADS-SYN-0905,2026-04-02,573932,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0906-1,MPLADS-SYN-0906,2026-10-31,74536,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0906-2,MPLADS-SYN-0906,2026-08-09,33677,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0906-3,MPLADS-SYN-0906,2026-07-21,35907,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0906-4,MPLADS-SYN-0906,2026-08-02,36332,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0906-5,MPLADS-SYN-0906,2026-07-06,68548,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0907-1,MPLADS-SYN-0907,2026-07-04,363300,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0907-2,MPLADS-SYN-0907,2026-06-10,240246,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0907-3,MPLADS-SYN-0907,2026-07-29,534427,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0908-1,MPLADS-SYN-0908,2026-04-07,255012,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0908-2,MPLADS-SYN-0908,2026-01-30,522763,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0909-1,MPLADS-SYN-0909,2027-02-20,215933,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0909-2,MPLADS-SYN-0909,2026-12-07,243510,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0909-3,MPLADS-SYN-0909,2026-11-12,285040,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0909-4,MPLADS-SYN-0909,2027-02-14,465748,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0910-1,MPLADS-SYN-0910,2026-03-27,340296,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0910-2,MPLADS-SYN-0910,2026-03-21,493335,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0910-3,MPLADS-SYN-0910,2026-04-11,211759,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0910-4,MPLADS-SYN-0910,2026-04-12,174794,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0910-5,MPLADS-SYN-0910,2026-04-07,221416,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0911-1,MPLADS-SYN-0911,2026-09-19,415703,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0911-2,MPLADS-SYN-0911,2026-06-25,444745,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0911-3,MPLADS-SYN-0911,2026-07-12,675052,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0912-1,MPLADS-SYN-0912,2026-10-06,133168,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0912-2,MPLADS-SYN-0912,2026-09-12,266069,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0912-3,MPLADS-SYN-0912,2026-09-25,67679,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0912-4,MPLADS-SYN-0912,2026-09-28,285094,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0913-1,MPLADS-SYN-0913,2026-03-23,208839,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0913-2,MPLADS-SYN-0913,2026-08-16,133051,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0913-3,MPLADS-SYN-0913,2026-04-15,42800,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0913-4,MPLADS-SYN-0913,2026-07-27,123036,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0914-1,MPLADS-SYN-0914,2026-06-13,467701,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0914-2,MPLADS-SYN-0914,2026-07-30,132000,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0914-3,MPLADS-SYN-0914,2026-09-08,109001,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0914-4,MPLADS-SYN-0914,2026-05-16,100981,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0914-5,MPLADS-SYN-0914,2026-05-30,278317,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0915-1,MPLADS-SYN-0915,2026-07-06,514930,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0915-2,MPLADS-SYN-0915,2026-04-19,182225,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0915-3,MPLADS-SYN-0915,2026-07-24,167822,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0915-4,MPLADS-SYN-0915,2026-05-30,418736,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0916-1,MPLADS-SYN-0916,2026-04-01,233168,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0916-2,MPLADS-SYN-0916,2026-02-18,289349,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0916-3,MPLADS-SYN-0916,2026-02-07,118915,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0916-4,MPLADS-SYN-0916,2026-03-07,307043,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0917-1,MPLADS-SYN-0917,2026-08-04,573130,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0917-2,MPLADS-SYN-0917,2026-08-24,209172,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0917-3,MPLADS-SYN-0917,2026-06-29,714665,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0918-1,MPLADS-SYN-0918,2026-09-04,379227,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0918-2,MPLADS-SYN-0918,2026-06-24,556417,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0919-1,MPLADS-SYN-0919,2026-03-28,146416,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0919-2,MPLADS-SYN-0919,2026-03-29,53924,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0919-3,MPLADS-SYN-0919,2026-07-09,66410,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0919-4,MPLADS-SYN-0919,2026-05-01,127677,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0920-1,MPLADS-SYN-0920,2026-08-17,651565,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0920-2,MPLADS-SYN-0920,2026-06-25,402862,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0920-3,MPLADS-SYN-0920,2026-08-22,979173,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0921-1,MPLADS-SYN-0921,2026-08-01,148445,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0921-2,MPLADS-SYN-0921,2026-07-31,139049,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0921-3,MPLADS-SYN-0921,2026-07-23,206796,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0922-1,MPLADS-SYN-0922,2026-11-25,116591,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0922-2,MPLADS-SYN-0922,2026-09-02,144328,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0922-3,MPLADS-SYN-0922,2027-02-02,202681,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0923-1,MPLADS-SYN-0923,2026-09-24,401026,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0923-2,MPLADS-SYN-0923,2026-08-04,212766,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
