bid_id,tender_id,project_id,contractor_id,bid_amount,submission_date,eligibility_status,technical_score,financial_rank,bid_status
BID-004148,TND-00923,MPLADS-SYN-0923,CON-004,1824891.98,2026-03-14,Eligible,67.44,2,Not Selected
BID-004149,TND-00924,MPLADS-SYN-0924,CON-005,1141276.39,2026-01-25,Eligible,85.04,1,Not Selected
BID-004150,TND-00924,MPLADS-SYN-0924,CON-007,1335873.86,2026-01-25,Ineligible,,,Ineligible
BID-004151,TND-00924,MPLADS-SYN-0924,CON-004,1144075.83,2026-01-25,Eligible,89.78,2,Not Selected
BID-004152,TND-00924,MPLADS-SYN-0924,CON-006,1174839.92,2026-01-25,Eligible,91.21,3,Not Selected
BID-004153,TND-00924,MPLADS-SYN-0924,CON-003,1335840.99,2026-01-25,Ineligible,,,Ineligible
BID-004154,TND-00925,MPLADS-SYN-0925,CON-004,2394555.93,2026-03-11,Ineligible,,,Ineligible
BID-004155,TND-00925,MPLADS-SYN-0925,CON-003,2225777.37,2026-03-11,Eligible,65.15,3,Not Selected
BID-004156,TND-00925,MPLADS-SYN-0925,CON-001,2222025.9,2026-03-11,Ineligible,,,Ineligible
BID-004157,TND-00925,MPLADS-SYN-0925,CON-006,2175516.84,2026-03-11,Eligible,82.26,2,Not Selected
BID-004158,TND-00925,MPLADS-SYN-0925,CON-005,2143720.61,2026-03-11,Eligible,74.38,1,Not Selected
BID-004159,TND-00925,MPLADS-SYN-0925,CON-007,2492081.13,2026-03-11,Eligible,84.59,4,Not Selected
BID-004160,TND-00926,MPLADS-SYN-0926,CON-003,740164.36,2026-02-11,Eligible,83.04,1,Not Selected
BID-004161,TND-00926,MPLADS-SYN-0926,CON-002,763420.09,2026-02-11,Eligible,61.1,2,Not Selected
BID-004162,TND-00926,MPLADS-SYN-0926,CON-004,881122.25,2026-02-11,Ineligible,,,Ineligible
BID-004163,TND-00927,MPLADS-SYN-0927,CON-006,1208404.99,2026-05-07,Eligible,73.09,1,Under Evaluation
BID-004164,TND-00927,MPLADS-SYN-0927,CON-002,1359666.37,2026-05-07,Ineligible,,,Under Evaluation
BID-004165,TND-00927,MPLADS-SYN-0927,CON-004,1344222.94,2026-05-07,Eligible,88.69,4,Under Evaluation
BID-004166,TND-00927,MPLADS-SYN-0927,CON-005,1318349.83,2026-05-07,Eligible,78.65,3,Submitted
BID-004167,TND-00927,MPLADS-SYN-0927,CON-007,1324504.31,2026-05-07,Ineligible,,,Under Evaluation
BID-004168,TND-00927,MPLADS-SYN-0927,CON-001,1253737.0,2026-05-07,Eligible,94.03,2,Under Evaluation
BID-004169,TND-00928,MPLADS-SYN-0928,CON-007,525478.56,2026-02-09,Eligible,86.61,3,Not Selected
BID-004170,TND-00928,MPLADS-SYN-0928,CON-001,474114.92,2026-02-09,Eligible,76.38,2,Not Selected
BID-004171,TND-00928,MPLADS-SYN-0928,CON-006,533224.83,2026-02-09,Eligible,93.12,4,Selected
BID-004172,TND-00928,MPLADS-SYN-0928,CON-004,471100.03,2026-02-09,Eligible,78.54,1,Not Selected
BID-004173,TND-00929,MPLADS-SYN-0929,CON-007,464311.4,2026-03-24,Ineligible,,,Under Evaluation
BID-004174,TND-00929,MPLADS-SYN-0929,CON-003,471472.18,2026-03-24,Eligible,76.18,3,Not Selected
BID-004175,TND-00929,MPLADS-SYN-0929,CON-004,427762.41,2026-03-24,Eligible,73.97,2,Not Selected
BID-004176,TND-00929,MPLADS-SYN-0929,CON-006,422437.65,2026-03-24,Eligible,83.77,1,Under Evaluation
BID-004177,TND-00929,MPLADS-SYN-0929,CON-005,445788.17,2026-03-24,Ineligible,,,Not Selected
BID-004178,TND-00930,MPLADS-SYN-0930,CON-001,1463119.57,2026-04-27,Eligible,87.02,4,Selected
BID-004179,TND-00930,MPLADS-SYN-0930,CON-004,1261711.4,2026-04-27,Eligible,88.11,1,Not Selected
BID-004180,TND-00930,MPLADS-SYN-0930,CON-003,1446009.06,2026-04-27,Ineligible,,,Ineligible
BID-004181,TND-00930,MPLADS-SYN-0930,CON-007,1404468.14,2026-04-27,Eligible,69.78,3,Not Selected
BID-004182,TND-00930,MPLADS-SYN-0930,CON-006,1507760.84,2026-04-27,Eligible,62.77,5,Not Selected
BID-004183,TND-00930,MPLADS-SYN-0930,CON-002,1401373.63,2026-04-27,Eligible,76.61,2,Not Selected
BID-004184,TND-00931,MPLADS-SYN-0931,CON-006,1206709.09,2026-02-06,Eligible,70.9,1,Not Selected
BID-004185,TND-00931,MPLADS-SYN-0931,CON-003,1170277.79,2026-02-06,Ineligible,,,Ineligible
BID-004186,TND-00931,MPLADS-SYN-0931,CON-001,1288449.86,2026-02-06,Ineligible,,,Ineligible
BID-004187,TND-00931,MPLADS-SYN-0931,CON-002,1330615.48,2026-02-06,Eligible,74.2,2,Not Selected
BID-004188,TND-00931,MPLADS-SYN-0931,CON-004,1332505.92,2026-02-06,Eligible,86.53,3,Not Selected
BID-004189,TND-00932,MPLADS-SYN-0932,CON-001,3843151.59,2026-05-02,Eligible,89.42,2,Not Selected
BID-004190,TND-00932,MPLADS-SYN-0932,CON-002,3584085.2,2026-05-02,Eligible,86.35,1,Not Selected
BID-004191,TND-00932,MPLADS-SYN-0932,CON-005,4315648.65,2026-05-02,Eligible,72.03,3,Not Selected
BID-004192,TND-00932,MPLADS-SYN-0932,CON-003,4107473.32,2026-05-02,Ineligible,,,Ineligible
BID-004193,TND-00933,MPLADS-SYN-0933,CON-004,2422186.9,2026-01-14,Eligible,67.62,2,Selected
BID-004194,TND-00933,MPLADS-SYN-0933,CON-006,2090130.13,2026-01-14,Eligible,93.56,1,Not Selected
BID-004195,TND-00933,MPLADS-SYN-0933,CON-003,2514137.58,2026-01-14,Eligible,91.22,3,Not Selected
BID-004196,TND-00933,MPLADS-SYN-0933,CON-002,2523401.87,2026-01-14,Eligible,79.13,4,Not Selected
BID-004197,TND-00934,MPLADS-SYN-0934,CON-002,1242063.27,2026-04-03,Eligible,67.77,1,Not Selected
BID-004198,TND-00934,MPLADS-SYN-0934,CON-003,1411930.94,2026-04-03,Ineligible,,,Ineligible
BID-004199,TND-00935,MPLADS-SYN-0935,CON-006,1811325.75,2026-04-26,Ineligible,,,Under Evaluation
BID-004200,TND-00935,MPLADS-SYN-0935,CON-005,1721678.84,2026-04-26,Eligible,67.86,4,Not Selected
BID-004201,TND-00935,MPLADS-SYN-0935,CON-003,1423143.55,2026-04-26,Eligible,85.73,1,Not Selected
BID-004202,TND-00935,MPLADS-SYN-0935,CON-007,1672751.16,2026-04-26,Eligible,93.31,3,Under Evaluation
BID-004203,TND-00935,MPLADS-SYN-0935,CON-004,1669746.98,2026-04-26,Eligible,97.44,2,Not Selected
BID-004204,TND-00936,MPLADS-SYN-0936,CON-007,3117258.16,2025-12-12,Eligible,64.32,2,Selected
BID-004205,TND-00936,MPLADS-SYN-0936,CON-002,2717756.39,2025-12-12,Eligible,83.62,1,Not Selected
BID-004206,TND-00937,MPLADS-SYN-0937,CON-006,1644892.78,2026-04-24,Eligible,96.83,1,Not Selected
BID-004207,TND-00937,MPLADS-SYN-0937,CON-001,1944951.96,2026-04-24,Eligible,94.16,3,Submitted
BID-004208,TND-00937,MPLADS-SYN-0937,CON-004,1679756.95,2026-04-24,Eligible,73.11,2,Under Evaluation
BID-004209,TND-00938,MPLADS-SYN-0938,CON-007,2170042.28,2025-11-29,Eligible,70.86,2,Not Selected
BID-004210,TND-00938,MPLADS-SYN-0938,CON-006,2422834.42,2025-11-29,Eligible,70.71,5,Not Selected
BID-004211,TND-00938,MPLADS-SYN-0938,CON-005,2203163.55,2025-11-29,Eligible,73.25,3,Selected
BID-004212,TND-00938,MPLADS-SYN-0938,CON-004,2270977.25,2025-11-29,Eligible,62.88,4,Not Selected
BID-004213,TND-00938,MPLADS-SYN-0938,CON-001,2168146.13,2025-11-29,Eligible,67.26,1,Not Selected
BID-004214,TND-00939,MPLADS-SYN-0939,CON-005,315612.06,2026-06-13,Ineligible,,,Not Selected
BID-004215,TND-00939,MPLADS-SYN-0939,CON-001,400654.21,2026-06-13,Ineligible,,,Under Evaluation
BID-004216,TND-00939,MPLADS-SYN-0939,CON-004,355882.53,2026-06-13,Ineligible,,,Under Evaluation
BID-004217,TND-00939,MPLADS-SYN-0939,CON-002,365274.62,2026-06-13,Eligible,96.56,1,Submitted
BID-004218,TND-00939,MPLADS-SYN-0939,CON-003,370758.35,2026-06-13,Eligible,90.03,2,Under Evaluation
BID-004219,TND-00939,MPLADS-SYN-0939,CON-006,375277.86,2026-06-13,Ineligible,,,Not Selected
BID-004220,TND-00940,MPLADS-SYN-0940,CON-004,772159.16,2026-04-02,Eligible,62.5,5,Under Evaluation
BID-004221,TND-00940,MPLADS-SYN-0940,CON-005,811259.17,2026-04-02,Eligible,72.65,6,Submitted
BID-004222,TND-00940,MPLADS-SYN-0940,CON-001,832017.75,2026-04-02,Eligible,67.2,7,Under Evaluation
BID-004223,TND-00940,MPLADS-SYN-0940,CON-003,713742.04,2026-04-02,Eligible,73.22,2,Not Selected
BID-004224,TND-00940,MPLADS-SYN-0940,CON-007,708158.32,2026-04-02,Eligible,74.05,1,Not Selected
BID-004225,TND-00940,MPLADS-SYN-0940,CON-006,715301.75,2026-04-02,Eligible,81.98,3,Submitted
BID-004226,TND-00940,MPLADS-SYN-0940,CON-002,758720.73,2026-04-02,Eligible,66.05,4,Under Evaluation
BID-004227,TND-00941,MPLADS-SYN-0941,CON-003,459445.44,2026-03-22,Ineligible,,,Under Evaluation
BID-004228,TND-00941,MPLADS-SYN-0941,CON-001,435551.39,2026-03-22,Eligible,72.55,1,Not Selected
BID-004229,TND-00941,MPLADS-SYN-0941,CON-004,463582.23,2026-03-22,Ineligible,,,Under Evaluation
BID-004230,TND-00942,MPLADS-SYN-0942,CON-004,1019264.94,2026-06-12,Eligible,60.25,1,Not Selected
BID-004231,TND-00942,MPLADS-SYN-0942,CON-005,1183305.8,2026-06-12,Eligible,67.77,2,Not Selected
BID-004232,TND-00943,MPLADS-SYN-0943,CON-007,1108849.17,2025-12-16,Eligible,69.69,2,Not Selected
BID-004233,TND-00943,MPLADS-SYN-0943,CON-004,971497.06,2025-12-16,Eligible,90.82,1,Not Selected
BID-004234,TND-00943,MPLADS-SYN-0943,CON-003,1150833.71,2025-12-16,Eligible,72.16,3,Not Selected
BID-004235,TND-00943,MPLADS-SYN-0943,CON-005,1196940.59,2025-12-16,Eligible,95.85,4,Not Selected
BID-004236,TND-00944,MPLADS-SYN-0944,CON-003,643273.13,2026-03-23,Eligible,80.34,3,Not Selected
BID-004237,TND-00944,MPLADS-SYN-0944,CON-007,604556.19,2026-03-23,Ineligible,,,Ineligible
BID-004238,TND-00944,MPLADS-SYN-0944,CON-001,537571.9,2026-03-23,Eligible,84.28,1,Not Selected
BID-004239,TND-00944,MPLADS-SYN-0944,CON-004,635242.67,2026-03-23,Eligible,81.11,2,Not Selected
BID-004240,TND-00945,MPLADS-SYN-0945,CON-006,2854578.47,2026-02-23,Ineligible,,,Ineligible
BID-004241,TND-00945,MPLADS-SYN-0945,CON-002,2843819.89,2026-02-23,Eligible,64.59,1,Not Selected
BID-004242,TND-00946,MPLADS-SYN-0946,CON-006,1470974.33,2025-12-23,Eligible,60.33,1,Not Selected
BID-004243,TND-00946,MPLADS-SYN-0946,CON-003,1862950.51,2025-12-23,Eligible,62.78,5,Not Selected
BID-004244,TND-00946,MPLADS-SYN-0946,CON-005,1828298.74,2025-12-23,Eligible,65.35,3,Not Selected
BID-004245,TND-00946,MPLADS-SYN-0946,CON-004,1598175.42,2025-12-23,Eligible,78.58,2,Not Selected
BID-004246,TND-00946,MPLADS-SYN-0946,CON-002,1854753.75,2025-12-23,Eligible,73.25,4,Not Selected
BID-004247,TND-00947,MPLADS-SYN-0947,CON-005,1953805.64,2025-12-19,Ineligible,,,Ineligible
BID-004248,TND-00947,MPLADS-SYN-0947,CON-006,2094055.06,2025-12-19,Eligible,88.78,1,Not Selected
BID-004249,TND-00948,MPLADS-SYN-0948,CON-006,1191835.24,2026-01-06,Ineligible,,,Ineligible
BID-004250,TND-00948,MPLADS-SYN-0948,CON-007,1087461.43,2026-01-06,Eligible,75.3,1,Selected
BID-004251,TND-00948,MPLADS-SYN-0948,CON-005,1118025.1,2026-01-06,Eligible,61.55,2,Not Selected
BID-004252,TND-00948,MPLADS-SYN-0948,CON-004,1162726.0,2026-01-06,Ineligible,,,Ineligible
BID-004253,TND-00948,MPLADS-SYN-0948,CON-001,1137964.4,2026-01-06,Eligible,67.4,3,Not Selected
BID-004254,TND-00948,MPLADS-SYN-0948,CON-003,1211903.82,2026-01-06,Eligible,60.66,4,Not Selected
BID-004255,TND-00949,MPLADS-SYN-0949,CON-005,1144093.43,2026-01-18,Eligible,69.27,5,Not Selected
BID-004256,TND-00949,MPLADS-SYN-0949,CON-002,1156833.0,2026-01-18,Eligible,77.43,6,Not Selected
BID-004257,TND-00949,MPLADS-SYN-0949,CON-007,1081530.66,2026-01-18,Eligible,78.17,4,Not Selected
BID-004258,TND-00949,MPLADS-SYN-0949,CON-006,1047433.42,2026-01-18,Eligible,88.97,2,Not Selected
BID-004259,TND-00949,MPLADS-SYN-0949,CON-003,1073690.29,2026-01-18,Eligible,63.14,3,Not Selected
BID-004260,TND-00949,MPLADS-SYN-0949,CON-004,1249096.69,2026-01-18,Eligible,88.32,7,Selected
BID-004261,TND-00949,MPLADS-SYN-0949,CON-001,1005152.53,2026-01-18,Eligible,75.08,1,Not Selected
BID-004262,TND-00950,MPLADS-SYN-0950,CON-006,677027.11,2026-05-23,Eligible,82.72,2,Not Selected
BID-004263,TND-00950,MPLADS-SYN-0950,CON-002,746115.48,2026-05-23,Eligible,68.38,4,Not Selected
BID-004264,TND-00950,MPLADS-SYN-0950,CON-001,645578.92,2026-05-23,Eligible,73.61,1,Not Selected
BID-004265,TND-00950,MPLADS-SYN-0950,CON-004,751525.41,2026-05-23,Eligible,64.1,5,Not Selected
BID-004266,TND-00950,MPLADS-SYN-0950,CON-003,694829.63,2026-05-23,Eligible,81.67,3,Selected
BID-004267,TND-00950,MPLADS-SYN-0950,CON-005,738185.37,2026-05-23,Ineligible,,,Ineligible
BID-004268,TND-00950,MPLADS-SYN-0950,CON-007,637431.55,2026-05-23,Ineligible,,,Ineligible
BID-004269,TND-00951,MPLADS-SYN-0951,CON-007,814612.72,2026-06-26,Eligible,93.31,1,Submitted
BID-004270,TND-00951,MPLADS-SYN-0951,CON-003,672136.7,2026-06-26,Ineligible,,,Not Selected
BID-004271,TND-00951,MPLADS-SYN-0951,CON-002,681201.5,2026-06-26,Ineligible,,,Under Evaluation
BID-004272,TND-00952,MPLADS-SYN-0952,CON-003,1828197.73,2026-08-04,Ineligible,,,Not Selected
BID-004273,TND-00952,MPLADS-SYN-0952,CON-006,1499627.67,2026-08-04,Eligible,90.81,1,Submitted
BID-004274,TND-00952,MPLADS-SYN-0952,CON-001,1737912.59,2026-08-04,Eligible,80.75,4,Submitted
BID-004275,TND-00952,MPLADS-SYN-0952,CON-007,1727230.1,2026-08-04,Eligible,85.33,3,Under Evaluation
BID-004276,TND-00952,MPLADS-SYN-0952,CON-005,1605220.88,2026-08-04,Eligible,63.27,2,Under Evaluation
BID-004277,TND-00953,MPLADS-SYN-0953,CON-001,487573.95,2026-04-28,Eligible,93.34,1,Under Evaluation
BID-004278,TND-00953,MPLADS-SYN-0953,CON-006,503585.38,2026-04-28,Eligible,62.17,2,Not Selected
BID-004279,TND-00954,MPLADS-SYN-0954,CON-005,1401772.21,2026-02-05,Eligible,92.44,2,Under Evaluation
BID-004280,TND-00954,MPLADS-SYN-0954,CON-006,1405580.78,2026-02-05,Eligible,80.02,3,Submitted
BID-004281,TND-00954,MPLADS-SYN-0954,CON-007,1566707.01,2026-02-05,Eligible,86.56,6,Under Evaluation
BID-004282,TND-00954,MPLADS-SYN-0954,CON-003,1315127.76,2026-02-05,Eligible,93.47,1,Not Selected
BID-004283,TND-00954,MPLADS-SYN-0954,CON-002,1430048.86,2026-02-05,Eligible,85.95,4,Not Selected
BID-004284,TND-00954,MPLADS-SYN-0954,CON-001,1437735.42,2026-02-05,Eligible,95.09,5,Submitted
BID-004285,TND-00954,MPLADS-SYN-0954,CON-004,1467994.07,2026-02-05,Ineligible,,,Under Evaluation
BID-004286,TND-00955,MPLADS-SYN-0955,CON-003,2425343.86,2026-06-16,Eligible,97.43,2,Submitted
BID-004287,TND-00955,MPLADS-SYN-0955,CON-002,2526115.05,2026-06-16,Ineligible,,,Not Selected
BID-004288,TND-00955,MPLADS-SYN-0955,CON-006,2149403.49,2026-06-16,Eligible,93.98,1,Under Evaluation
BID-004289,TND-00955,MPLADS-SYN-0955,CON-001,2716463.48,2026-06-16,Ineligible,,,Submitted
BID-004290,TND-00956,MPLADS-SYN-0956,CON-007,798948.09,2026-08-17,Eligible,85.87,1,Not Selected
BID-004291,TND-00956,MPLADS-SYN-0956,CON-002,1010649.05,2026-08-17,Eligible,60.32,2,Not Selected
BID-004292,TND-00956,MPLADS-SYN-0956,CON-001,932992.96,2026-08-17,Ineligible,,,Ineligible
BID-004293,TND-00957,MPLADS-SYN-0957,CON-007,927106.18,2026-08-30,Ineligible,,,Ineligible
BID-004294,TND-00957,MPLADS-SYN-0957,CON-005,1001601.03,2026-08-30,Eligible,97.95,1,Selected
BID-004295,TND-00957,MPLADS-SYN-0957,CON-003,1033361.63,2026-08-30,Eligible,84.61,3,Not Selected
BID-004296,TND-00957,MPLADS-SYN-0957,CON-001,1039367.03,2026-08-30,Eligible,75.41,4,Not Selected
BID-004297,TND-00957,MPLADS-SYN-0957,CON-004,971455.44,2026-08-30,Ineligible,,,Ineligible
BID-004298,TND-00957,MPLADS-SYN-0957,CON-006,1022519.78,2026-08-30,Eligible,79.35,2,Not Selected
BID-004299,TND-00958,MPLADS-SYN-0958,CON-004,3082117.32,2026-08-01,Ineligible,,,Ineligible
BID-004300,TND-00958,MPLADS-SYN-0958,CON-007,3851188.05,2026-08-01,Eligible,77.48,5,Not Selected
BID-004301,TND-00958,MPLADS-SYN-0958,CON-001,3421366.31,2026-08-01,Eligible,66.99,1,Not Selected
BID-004302,TND-00958,MPLADS-SYN-0958,CON-006,3449029.86,2026-08-01,Eligible,79.56,2,Selected
BID-004303,TND-00958,MPLADS-SYN-0958,CON-002,3682016.87,2026-08-01,Eligible,81.66,4,Not Selected
BID-004304,TND-00958,MPLADS-SYN-0958,CON-005,3679007.92,2026-08-01,Ineligible,,,Ineligible
BID-004305,TND-00958,MPLADS-SYN-0958,CON-003,3639223.23,2026-08-01,Eligible,96.08,3,Not Selected
BID-004306,TND-00959,MPLADS-SYN-0959,CON-007,562943.67,2026-02-12,Eligible,90.72,1,Not Selected
BID-004307,TND-00959,MPLADS-SYN-0959,CON-003,604754.09,2026-02-12,Eligible,65.15,4,Not Selected
BID-004308,TND-00959,MPLADS-SYN-0959,CON-002,570563.26,2026-02-12,Ineligible,,,Ineligible
BID-004309,TND-00959,MPLADS-SYN-0959,CON-005,591741.52,2026-02-12,Eligible,76.49,3,Not Selected
BID-004310,TND-00959,MPLADS-SYN-0959,CON-001,667116.05,2026-02-12,Ineligible,,,Ineligible
BID-004311,TND-00959,MPLADS-SYN-0959,CON-004,576477.74,2026-02-12,Eligible,80.86,2,Not Selected
BID-004312,TND-00960,MPLADS-SYN-0960,CON-002,2538973.92,2026-08-15,Eligible,76.28,3,Not Selected
BID-004313,TND-00960,MPLADS-SYN-0960,CON-004,2497019.58,2026-08-15,Eligible,60.17,2,Submitted
BID-004314,TND-00960,MPLADS-SYN-0960,CON-007,2892506.4,2026-08-15,Eligible,82.59,4,Under Evaluation
BID-004315,TND-00960,MPLADS-SYN-0960,CON-003,2917886.28,2026-08-15,Ineligible,,,Not Selected
BID-004316,TND-00960,MPLADS-SYN-0960,CON-001,3059983.05,2026-08-15,Ineligible,,,Under Evaluation
BID-004317,TND-00960,MPLADS-SYN-0960,CON-005,2918504.07,2026-08-15,Eligible,68.85,5,Not Selected
BID-004318,TND-00960,MPLADS-SYN-0960,CON-006,2468537.08,2026-08-15,Eligible,67.45,1,Not Selected
BID-004319,TND-00961,MPLADS-SYN-0961,CON-001,1070414.6,2026-05-18,Ineligible,,,Ineligible
BID-004320,TND-00961,MPLADS-SYN-0961,CON-006,995084.07,2026-05-18,Eligible,65.67,5,Not Selected
BID-004321,TND-00961,MPLADS-SYN-0961,CON-002,877383.74,2026-05-18,Eligible,92.34,1,Not Selected
BID-004322,TND-00961,MPLADS-SYN-0961,CON-005,932978.21,2026-05-18,Eligible,91.19,2,Not Selected
BID-004323,TND-00961,MPLADS-SYN-0961,CON-004,988327.04,2026-05-18,Eligible,74.61,4,Not Selected
BID-004324,TND-00961,MPLADS-SYN-0961,CON-003,1050176.7,2026-05-18,Eligible,89.73,6,Selected
BID-004325,TND-00961,MPLADS-SYN-0961,CON-007,955126.33,2026-05-18,Eligible,60.75,3,Not Selected
BID-004326,TND-00962,MPLADS-SYN-0962,CON-001,2354760.91,2026-07-24,Ineligible,,,Ineligible
BID-004327,TND-00962,MPLADS-SYN-0962,CON-002,2107548.82,2026-07-24,Ineligible,,,Ineligible
BID-004328,TND-00962,MPLADS-SYN-0962,CON-003,2433306.79,2026-07-24,Eligible,97.78,3,Not Selected
BID-004329,TND-00962,MPLADS-SYN-0962,CON-005,2294480.26,2026-07-24,Eligible,78.8,1,Not Selected
BID-004330,TND-00962,MPLADS-SYN-0962,CON-006,2341860.98,2026-07-24,Eligible,90.66,2,Not Selected
BID-004331,TND-00963,MPLADS-SYN-0963,CON-006,1825034.48,2026-03-09,Ineligible,,,Ineligible
BID-004332,TND-00963,MPLADS-SYN-0963,CON-003,1635931.19,2026-03-09,Ineligible,,,Ineligible
BID-004333,TND-00963,MPLADS-SYN-0963,CON-007,1764380.7,2026-03-09,Eligible,89.98,2,Selected
BID-004334,TND-00963,MPLADS-SYN-0963,CON-004,1683444.44,2026-03-09,Eligible,69.62,1,Not Selected
BID-004335,TND-00964,MPLADS-SYN-0964,CON-003,2815451.87,2026-05-15,Eligible,85.32,1,Not Selected
BID-004336,TND-00964,MPLADS-SYN-0964,CON-002,3204435.68,2026-05-15,Eligible,89.89,3,Not Selected
BID-004337,TND-00964,MPLADS-SYN-0964,CON-006,2971173.25,2026-05-15,Eligible,85.13,2,Not Selected
BID-004338,TND-00964,MPLADS-SYN-0964,CON-005,3245121.8,2026-05-15,Eligible,83.94,4,Selected
BID-004339,TND-00964,MPLADS-SYN-0964,CON-007,3191007.0,2026-05-15,Ineligible,,,Ineligible
BID-004340,TND-00964,MPLADS-SYN-0964,CON-004,2711875.74,2026-05-15,Ineligible,,,Ineligible
BID-004341,TND-00965,MPLADS-SYN-0965,CON-006,1938479.76,2026-04-03,Eligible,92.71,1,Selected
BID-004342,TND-00965,MPLADS-SYN-0965,CON-004,2242572.65,2026-04-03,Ineligible,,,Ineligible
BID-004343,TND-00966,MPLADS-SYN-0966,CON-003,1281264.52,2026-01-01,Ineligible,,,Not Selected
BID-004344,TND-00966,MPLADS-SYN-0966,CON-004,1425906.96,2026-01-01,Eligible,69.27,1,Under Evaluation
BID-004345,TND-00966,MPLADS-SYN-0966,CON-007,1575142.83,2026-01-01,Ineligible,,,Not Selected
BID-004346,TND-00966,MPLADS-SYN-0966,CON-002,1472583.18,2026-01-01,Eligible,60.9,2,Under Evaluation
BID-004347,TND-00967,MPLADS-SYN-0967,CON-006,1238914.41,2026-08-11,Eligible,97.79,2,Not Selected
BID-004348,TND-00967,MPLADS-SYN-0967,CON-003,1012404.92,2026-08-11,Eligible,80.22,1,Not Selected
BID-004349,TND-00968,MPLADS-SYN-0968,CON-003,894074.76,2026-01-25,Eligible,77.76,2,Not Selected
BID-004350,TND-00968,MPLADS-SYN-0968,CON-002,779864.45,2026-01-25,Ineligible,,,Submitted
BID-004351,TND-00968,MPLADS-SYN-0968,CON-006,912575.31,2026-01-25,Eligible,84.13,3,Under Evaluation
BID-004352,TND-00968,MPLADS-SYN-0968,CON-001,929248.46,2026-01-25,Eligible,81.36,4,Submitted
BID-004353,TND-00968,MPLADS-SYN-0968,CON-007,737144.13,2026-01-25,Ineligible,,,Submitted
BID-004354,TND-00968,MPLADS-SYN-0968,CON-005,803042.74,2026-01-25,Eligible,73.47,1,Submitted
BID-004355,TND-00969,MPLADS-SYN-0969,CON-005,1227859.56,2026-03-22,Eligible,67.97,1,Under Evaluation
BID-004356,TND-00969,MPLADS-SYN-0969,CON-003,1242239.23,2026-03-22,Eligible,94.54,2,Submitted
BID-004357,TND-00969,MPLADS-SYN-0969,CON-001,1368844.08,2026-03-22,Eligible,88.52,3,Submitted
BID-004358,TND-00969,MPLADS-SYN-0969,CON-006,1377000.89,2026-03-22,Eligible,62.99,4,Submitted
BID-004359,TND-00970,MPLADS-SYN-0970,CON-006,1308099.06,2026-01-12,Eligible,84.96,1,Not Selected
BID-004360,TND-00970,MPLADS-SYN-0970,CON-007,1481098.91,2026-01-12,Eligible,97.76,2,Not Selected
BID-004361,TND-00971,MPLADS-SYN-0971,CON-002,1071229.82,2026-03-13,Eligible,65.66,1,Not Selected
BID-004362,TND-00971,MPLADS-SYN-0971,CON-003,958532.78,2026-03-13,Ineligible,,,Ineligible
BID-004363,TND-00972,MPLADS-SYN-0972,CON-007,1061391.0,2026-02-07,Eligible,78.11,2,Not Selected
BID-004364,TND-00972,MPLADS-SYN-0972,CON-006,1226034.97,2026-02-07,Eligible,73.07,4,Selected
BID-004365,TND-00972,MPLADS-SYN-0972,CON-003,1070881.55,2026-02-07,Eligible,86.17,3,Not Selected
BID-004366,TND-00972,MPLADS-SYN-0972,CON-005,1168083.22,2026-02-07,Ineligible,,,Ineligible
BID-004367,TND-00972,MPLADS-SYN-0972,CON-004,1007678.05,2026-02-07,Eligible,80.67,1,Not Selected
BID-004368,TND-00972,MPLADS-SYN-0972,CON-001,999681.26,2026-02-07,Ineligible,,,Ineligible
BID-004369,TND-00972,MPLADS-SYN-0972,CON-002,1025941.96,2026-02-07,Ineligible,,,Ineligible
BID-004370,TND-00973,MPLADS-SYN-0973,CON-002,317284.15,2026-03-03,Eligible,96.61,4,Not Selected
BID-004371,TND-00973,MPLADS-SYN-0973,CON-001,308935.63,2026-03-03,Eligible,88.92,3,Not Selected
BID-004372,TND-00973,MPLADS-SYN-0973,CON-006,274299.61,2026-03-03,Eligible,66.6,1,Not Selected
BID-004373,TND-00973,MPLADS-SYN-0973,CON-003,286823.62,2026-03-03,Eligible,79.98,2,Not Selected
BID-004374,TND-00974,MPLADS-SYN-0974,CON-004,1510746.16,2026-01-06,Eligible,76.11,1,Selected
BID-004375,TND-00974,MPLADS-SYN-0974,CON-006,1608063.31,2026-01-06,Ineligible,,,Ineligible
BID-004376,TND-00974,MPLADS-SYN-0974,CON-002,1610920.78,2026-01-06,Eligible,95.07,2,Not Selected
BID-004377,TND-00975,MPLADS-SYN-0975,CON-005,3030568.24,2025-11-30,Eligible,94.75,3,Submitted
BID-004378,TND-00975,MPLADS-SYN-0975,CON-007,3334417.79,2025-11-30,Ineligible,,,Under Evaluation
BID-004379,TND-00975,MPLADS-SYN-0975,CON-004,2947395.77,2025-11-30,Eligible,96.19,2,Submitted
BID-004380,TND-00975,MPLADS-SYN-0975,CON-001,2937441.85,2025-11-30,Eligible,94.95,1,Not Selected
BID-004381,TND-00975,MPLADS-SYN-0975,CON-003,3193606.53,2025-11-30,Eligible,79.08,4,Under Evaluation
BID-004382,TND-00975,MPLADS-SYN-0975,CON-006,3453294.87,2025-11-30,Eligible,71.09,5,Not Selected
BID-004383,TND-00976,MPLADS-SYN-0976,CON-002,517249.13,2026-01-22,Eligible,74.39,5,Under Evaluation
